"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"c3b5ae0a3fb6884f8685e378e110fc836bbca5e7","   4797","Pythium","genus","1.0000","","","Oomycetes","Pythiales","Pythiaceae","Pythium",""
"1dab8d2f069801c17c92a3b946d14435cc274cc7","1780200","Naidinae","subfamily","1.0000","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","",""
"e489ed417efd625ec44de948ef3b6a654f58aff2"," 149990","Parachela","order","0.9973","Metazoa","Tardigrada","Eutardigrada","Parachela","","",""
"cfbf8cec405ba4725383bf9611af848f115165f1","  72532","Tanytarsini","tribe","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"19219c84bbaeedb8d60645a71a6203b718b574d0","  72532","Tanytarsini","tribe","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"9aa03015a93dc2459540d2da7d5d301362e4ad93","   6668","Daphnia","genus",NA,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia",""
"5b9c1dbdff59345e99598333b97bf639774c9f74","  84394","Ploima","order","0.9982","Metazoa","Rotifera","Monogononta","Ploima","","",""
"bc1182a55c09231bfdb16f0e9184dfcd4ddef879"," 313557","Cochliopodium","genus","1.0000","","","","Himatismenida","Cochliopodiidae","Cochliopodium",""
"3c01e9fbfca5a0efbec86d72e0bb5f7db8ee4467"," 204737","Keratella","genus","1.0000","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Keratella",""
"597b0eac8faaaccb63fc98362f20d1535a7563b7","  74726","Chaetogaster","genus","1.0000","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Chaetogaster",""
"cd0e91a685d2e388e2993713e51154beadf481d3","  77756","Daphnia ambigua","species",NA,"Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia","Daphnia ambigua"
"e49998fd8a547fe85636a258d9af8b3f57db70b1","  30073","Ephemeroptera","order","0.9033","Metazoa","Arthropoda","Insecta","Ephemeroptera","","",""
"a8dfdcc82b66eb309b356d6438890d3d95c494b5","   5819","Haemosporida","order","1.0000","","Apicomplexa","Aconoidasida","Haemosporida","","",""
"99174fc17a9573caf5845dde1ff7ea34979b6b9c","  30073","Ephemeroptera","order","0.9033","Metazoa","Arthropoda","Insecta","Ephemeroptera","","",""
"77cab66d6769d1d670e707435489b0ae35e85a16","  72532","Tanytarsini","tribe","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"089d2860a45907a21238c88e1613fc405a452ac7","  30073","Ephemeroptera","order","0.9033","Metazoa","Arthropoda","Insecta","Ephemeroptera","","",""
"a4f23aadd07555c19c8cab547baa70785cde620c","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"eb59ebe267710382231544a5d32b2c3977a12c9c","  84394","Ploima","order","0.9885","Metazoa","Rotifera","Monogononta","Ploima","","",""
"abbcbce83c7b81a83a11ad0d0f7bd5aa5d592f75","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"89d0c98ba8b0765615d29ac4e5d04c68750dc568","   7503","Zootermopsis angusticollis","species",NA,"Metazoa","Arthropoda","Insecta","Blattodea","Termopsidae","Zootermopsis","Zootermopsis angusticollis"
"620cc77ec77c9179ddbf777365bf6588db3de8a4","1124550","Syrphus torvus","species",NA,"Metazoa","Arthropoda","Insecta","Diptera","Syrphidae","Syrphus","Syrphus torvus"
"f2f21cda8019f85ba956397ddc573dfcd304c81e","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"64e279d0476eef653cbcf516d02aa7d705430b90"," 479473","Phytophthora taxon Pgchlamydo","species",NA,"","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora taxon Pgchlamydo"
"e6db0e934febebcc74142669bfe4b21c1ceb286e","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"9b20b113497b6d28c2e566ec34b603ca5ae2010d","  84394","Ploima","order","0.9999","Metazoa","Rotifera","Monogononta","Ploima","","",""
"d887d9d3e6d85f9b57ce54e03ba6a826efdfdeea"," 149990","Parachela","order","1.0000","Metazoa","Tardigrada","Eutardigrada","Parachela","","",""
"f566717499e95f7e2145501fa475c452598d2aec","   3042","Chlamydomonadales","order","0.9597","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"19ed10080ba645afddfaf6d23864f27a68457c76","   6236","Rhabditida","order","1.0000","Metazoa","Nematoda","Chromadorea","Rhabditida","","",""
"82a1cbd089481a7160b68facdfe2e6be9697af07","  33283","Tylenchomorpha","infraorder","0.9476","Metazoa","Nematoda","Chromadorea","Rhabditida","","",""
"15d4433c191a9069238450e52bba777c485fcda9","1520503","Rhynchodemus sylvaticus","species",NA,"Metazoa","Platyhelminthes","","Tricladida","Geoplanidae","Rhynchodemus","Rhynchodemus sylvaticus"
"c2db0f73914feb24f36b75672ef05c48036a1a04","  33283","Tylenchomorpha","infraorder","1.0000","Metazoa","Nematoda","Chromadorea","Rhabditida","","",""
"0ebe5b8c8e93f2f4d95d65a0c18fe77513d18d30"," 204737","Keratella","genus","1.0000","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Keratella",""
"4051f52b241683314e459a7a4ec0726df0e6269a","   4782","Pythiaceae","family","0.9996","","","Oomycetes","Pythiales","Pythiaceae","",""
"ec4c94feef7352cb8e50ae74502bd1909751fc79","  70404","Perloidea","superfamily","1.0000","Metazoa","Arthropoda","Insecta","Plecoptera","","",""
"e2cdb3303baa677b7426e90ca9c4282269a27202"," 204737","Keratella","genus","1.0000","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Keratella",""
"60ba5a97c570f1b3380a56bc856ad0026731faad","  84394","Ploima","order","0.9999","Metazoa","Rotifera","Monogononta","Ploima","","",""
"a6b71dc7a5af0a735d8878090e6931dade065a0a","  30073","Ephemeroptera","order","0.9033","Metazoa","Arthropoda","Insecta","Ephemeroptera","","",""
"779b050fbdbfa5d6e3e389a824b57cfdb6482a7e","  27388","Aporrectodea","genus",NA,"Metazoa","Annelida","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea",""
"604f66a4eb93edc9986a6490f9b8348ee23f5a7d","  72532","Tanytarsini","tribe","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"7b9f9fe7bc5bfe49f08fe8a187d6ebaf270d1fbe","  43808","Orthocladiinae","subfamily","0.9993","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"e35fa7a74d89d55ebfb94614e2dc410eb2660c37","   9307","Macropodidae","family","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","",""
"2bfa62fc3f1b2031e9fb327827d2c7ed41187dd9","1780200","Naidinae","subfamily","1.0000","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","",""
"c5a894a9b4aa1b8aea608ee7c4acdf38312efe5a"," 231623","Rotaria","genus","0.9936","Metazoa","Rotifera","Bdelloidea","","","Rotaria",""
"43b8db0dca4ace7d8daba62167dae7829ecf7e1e","   5819","Haemosporida","order","1.0000","","Apicomplexa","Aconoidasida","Haemosporida","","",""
"7a67c20fe058604618eeb42ffdd34566d10ddb0f","  72530","Chironomini","tribe","0.8920","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"f198251b25ae6eefec539a8b634edcfef8b8e4e1","  84394","Ploima","order","0.9302","Metazoa","Rotifera","Monogononta","Ploima","","",""
"ab4b522052394c5378bbc884a897e1883462551d","  41372","Chaetonotidae","family","0.9995","Metazoa","Gastrotricha","","Chaetonotida","Chaetonotidae","",""
"3ed5b84542cd8e5ce990b35c4ae5c1f1953421f7","  84394","Ploima","order","0.9991","Metazoa","Rotifera","Monogononta","Ploima","","",""
"695ef062f35a97b4429a825070c31b5ba785244e"," 313557","Cochliopodium","genus","1.0000","","","","Himatismenida","Cochliopodiidae","Cochliopodium",""
"fd2c323191c65767817db59c07a9baf2f6d8892b"," 313557","Cochliopodium","genus","1.0000","","","","Himatismenida","Cochliopodiidae","Cochliopodium",""
"f73a3d32dd390cbc97121a581faac063fbb0cd08","  86847","Echiniscidae","family","1.0000","Metazoa","Tardigrada","Heterotardigrada","Echiniscoidea","Echiniscidae","",""
"ff9b91b8b3248cc904f8c34487c473086ad205a0","  41372","Chaetonotidae","family","1.0000","Metazoa","Gastrotricha","","Chaetonotida","Chaetonotidae","",""
"3c7416519a69fc6dc6e6d00f0c64b0b006307a55"," 178375","Cyphoderia ampulla","species",NA,"","","","Euglyphida","Cyphoderiidae","Cyphoderia","Cyphoderia ampulla"
"5a95b58008a8da51a8eeb1a78a8f764c6ee620ca","  84394","Ploima","order","0.9995","Metazoa","Rotifera","Monogononta","Ploima","","",""
"b8b5576792789777576347b73c55381f469c7462","  84394","Ploima","order","0.9621","Metazoa","Rotifera","Monogononta","Ploima","","",""
"e7cda9314961f4e2fa3e1d31f8fda6f6299f58c7"," 231623","Rotaria","genus","1.0000","Metazoa","Rotifera","Bdelloidea","","","Rotaria",""
"74f78ae0a4e4b3959ed5d6f5360be60bcae80931","  84394","Ploima","order","0.9996","Metazoa","Rotifera","Monogononta","Ploima","","",""
"27d938d75155f8d6947464a9767fb2695b0bf914","  84394","Ploima","order","0.9643","Metazoa","Rotifera","Monogononta","Ploima","","",""
"6716bbdff06c0201872bf6fd6a48b780f87e2a54","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"bfa8cab0d92529101736823eab8f47893b5c3019"," 149990","Parachela","order","0.9973","Metazoa","Tardigrada","Eutardigrada","Parachela","","",""
"1ee94d3ffb93fd651928dcf18e8a0db8f9da8984","  84394","Ploima","order","0.9989","Metazoa","Rotifera","Monogononta","Ploima","","",""
"fd033288c67d56c4fe179017d1a269312bff9d55","  84394","Ploima","order","0.9991","Metazoa","Rotifera","Monogononta","Ploima","","",""
"7dff1f67bd551100549c7928440f9dd5cd5109dc","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"45c31e042cd32681ff8f233ef9be4b1ccd8fadad","  84394","Ploima","order","0.9999","Metazoa","Rotifera","Monogononta","Ploima","","",""
"b39eab5bf37064fccee2ef691440c3e579d3f7bc"," 313997","Cochliopodium minus","species",NA,"","","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium minus"
"e08877bb2c70adbe08ac81de673de26f3044f2e6","  33283","Tylenchomorpha","infraorder","1.0000","Metazoa","Nematoda","Chromadorea","Rhabditida","","",""
"cb59d951e8fb858131377bf95b980807346079e4","1194615","Lepidodermella minus minus","subspecies",NA,"Metazoa","Gastrotricha","","Chaetonotida","Chaetonotidae","Lepidodermella","Lepidodermella minus"
"36dde8efb6a40d0aff812b3e541a3c866518aa93"," 104781","Adineta","genus","1.0000","Metazoa","Rotifera","Bdelloidea","Adinetida","Adinetidae","Adineta",""
"c9bc1908d088e0e135a608013bd02770d6e438b1"," 204737","Keratella","genus","1.0000","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Keratella",""
"33bc5ac9b34b43cad0d9dabbeccc0c96e863cc77"," 149990","Parachela","order","0.9745","Metazoa","Tardigrada","Eutardigrada","Parachela","","",""
"eddbc242cd47c3016d463372424ce95a4e451858"," 177669","Limnephilinae","subfamily","1.0000","Metazoa","Arthropoda","Insecta","Trichoptera","Limnephilidae","",""
"3bf6616ef218a89671bfb1b9384c5ffd1ecdbcfe","  84394","Ploima","order","0.9992","Metazoa","Rotifera","Monogononta","Ploima","","",""
"9e1d4ff4085a20c2da41720223d1cbc7d0b4ba17","  84394","Ploima","order","0.9931","Metazoa","Rotifera","Monogononta","Ploima","","",""
"49a9f2165f7c0cf777a8ca4b341bb62fa2210e0f","  30073","Ephemeroptera","order","0.9712","Metazoa","Arthropoda","Insecta","Ephemeroptera","","",""
"c182a291afc35eb2f5f53f7014cefd8f1b83c8e0","   7148","Nematocera","suborder","1.0000","Metazoa","Arthropoda","Insecta","Diptera","","",""
"6832721ed34158c2b1598070d5ee141403b9db86","  30073","Ephemeroptera","order","0.9033","Metazoa","Arthropoda","Insecta","Ephemeroptera","","",""
"2e96aa374588dfb772641c20168b93c709f63846","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"b9bac3b24a965f1e5ac7598035e62f356d273378","  84394","Ploima","order","0.9546","Metazoa","Rotifera","Monogononta","Ploima","","",""
"4496d1814820d3a2ab35ce99608aaca912d66991","  84394","Ploima","order","0.9797","Metazoa","Rotifera","Monogononta","Ploima","","",""
"f2ee09b27fb923f3476728f8e40d32300a371a5c","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"0c1fcf8ca1763c68f623445a79cdd4d163409951","   5799","Eimeriidae","family","1.0000","","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","",""
"85ffe3f2fb6b75de56760944d2e857721ea6b1ed","  72532","Tanytarsini","tribe","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"fd1d2ebd07d5aa6d904cab35a62695e561b466a7","  84394","Ploima","order","0.9968","Metazoa","Rotifera","Monogononta","Ploima","","",""
"97f57e5ae21395eb3c332611a811e2473dec69df","  84394","Ploima","order","0.9961","Metazoa","Rotifera","Monogononta","Ploima","","",""
"2db1ffa1876a855ce5996324fd373f1ca451cf8f"," 313557","Cochliopodium","genus","1.0000","","","","Himatismenida","Cochliopodiidae","Cochliopodium",""
"6adc9fbe0a5ad0fdc3f23263802b82028f437de4","  84394","Ploima","order","0.9674","Metazoa","Rotifera","Monogononta","Ploima","","",""
"424754b596be425ae248b997b3dbf590f9485d8e"," 204737","Keratella","genus","1.0000","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Keratella",""
"4f5c5e13d48624d70a01a60743d3914dfb48e505","  33823","Aphelenchoididae","family","0.9992","Metazoa","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","",""
"7d5f0fee82e3c8dd0eb79a1158f840be0a7c1eef","  84394","Ploima","order","0.9988","Metazoa","Rotifera","Monogononta","Ploima","","",""
"ed9b4275de144b499c4c1058141a3ea3694cc2b5","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"d1d061985ff20d2b9e8aee2c22bf25b370017705"," 149990","Parachela","order","0.9973","Metazoa","Tardigrada","Eutardigrada","Parachela","","",""
"ad5a5dcd35a7be11219cebbf42b524f4818eae3c"," 313557","Cochliopodium","genus","1.0000","","","","Himatismenida","Cochliopodiidae","Cochliopodium",""
"730017bd91f28d476c8ea808ce0c6afe6f9079e2","   6398","Lumbricus terrestris","species",NA,"Metazoa","Annelida","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","Lumbricus terrestris"
"32043fc391363c35978939b68b7696787910b8a4","  43808","Orthocladiinae","subfamily","0.9998","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"9a6111785923a0ca9d8ac82495299acb8e28ddf7","  84394","Ploima","order","1.0000","Metazoa","Rotifera","Monogononta","Ploima","","",""
"4405fc65ab4c867e1a8a80f4f7ebbd10462f23c3","  84394","Ploima","order","0.9991","Metazoa","Rotifera","Monogononta","Ploima","","",""
"b52ecdd5dc7d6594faee21fcae4b2ae67b19e752"," 459434","Ramazzottius oberhaeuseri","species",NA,"Metazoa","Tardigrada","Eutardigrada","Parachela","Ramazzottiidae","Ramazzottius","Ramazzottius oberhaeuseri"
"66a699e49086dd2623c602812365aef4403f2e62"," 288800","Micropsectra","genus",NA,"Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","Micropsectra",""
"bf0f6e8a9778708e8ae2ed7c7f1c705c0cb8d0f9","  84394","Ploima","order","0.9986","Metazoa","Rotifera","Monogononta","Ploima","","",""
"ef6d4593eb37afc6134ea28c22dde91e10d3cf10","  84394","Ploima","order","0.9696","Metazoa","Rotifera","Monogononta","Ploima","","",""
"74cdaad10c2f563761bd7fb9306b14e236e66fa2","  84394","Ploima","order","0.9797","Metazoa","Rotifera","Monogononta","Ploima","","",""
"cf4ff9d7f461acd8411b8051e657b4cfe97f6c85","   6388","Enchytraeidae","family","1.0000","Metazoa","Annelida","Clitellata","Haplotaxida","Enchytraeidae","",""
"67ef2dbc4e6cc39b144f29dc1a9830393eb8bc31","   4797","Pythium","genus","1.0000","","","Oomycetes","Pythiales","Pythiaceae","Pythium",""
"c12bcfc3e7831ddfc2a84f73ea1ec4aadfa6216b","   6391","Lumbricina","suborder","0.9891","Metazoa","Annelida","Clitellata","Haplotaxida","","",""
"15e4a038317708891cf873b65e9c54c61bf6f805","   3042","Chlamydomonadales","order","0.8873","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"2714fd9454a5444b2108d745932ff7cff19a5eb1","  84394","Ploima","order","0.9999","Metazoa","Rotifera","Monogononta","Ploima","","",""
"4bc45ac3c93db992e2a4360be555a2976e4389f0","  84315","Cyclopidae","family","1.0000","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","",""
"21a8345b63113227899743fb55467ce338dc425e","  33823","Aphelenchoididae","family","1.0000","Metazoa","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","",""
"95adedd555a1cdeb7a8627300bf8998609eee9a5","  66551","Oribatida","suborder","1.0000","Metazoa","Arthropoda","Arachnida","Sarcoptiformes","","",""
"6c0273b719aa71bf3debff51fb3314b0e26f1502","  84394","Ploima","order","0.9588","Metazoa","Rotifera","Monogononta","Ploima","","",""
"f705c1f291fb6dc42589eaced0c930df2ac5aae0","  72532","Tanytarsini","tribe","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"572e97010f3e488727301f1b50d92a458ff6a9b8","   9654","Procyon lotor","species",NA,"Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","Procyon lotor"
