"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"2c7766a71bf00d9997dc6cf5687f8cb370979d37","  43808","Orthocladiinae","subfamily","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"4bf5c5de668ce5627502e2d8b4fb63d55da40187","      1","root","no rank","1.0000","","","","","","",""
"291580f0a5c0525dd318d191e58b4e4157a42017","      1","root","no rank","1.0000","","","","","","",""
"3b7581d78ac1f2723c041aa35cafcabc9d5aa058","      1","root","no rank","1.0000","","","","","","",""
"9205f449f4095e0a6ad50e674a4f50039e786318","      1","root","no rank","1.0000","","","","","","",""
"dc2f866c3d519ca88a0481cc8e7b968bbda7290d","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"ad1fea252b45e23e3cde64abaa64e6b81cd7d959","      1","root","no rank","1.0000","","","","","","",""
"65b65ba4f61166d3a8975dab1d34499af3941015","      1","root","no rank","1.0000","","","","","","",""
"fbb08dc89acd9fdf5b7cc60e6dd2236788f8c4ee","      1","root","no rank","1.0000","","","","","","",""
"8983f7f4b808cd7ab216010fc1a9afeb1f9b2a16","  70405","Nemouroidea","superfamily","1.0000","Metazoa","Arthropoda","Insecta","Plecoptera","","",""
"7f77a1e269b16ffd1131b86ebd9532b5c9e41301","      1","root","no rank","1.0000","","","","","","",""
"f53294c90e5e8e2c8e612280d36eca25d2c66112","      1","root","no rank","1.0000","","","","","","",""
"3eb468e3793fcb317c7365fdebf74f04ecf67115","      1","root","no rank","1.0000","","","","","","",""
"461541875c8edc88051576964d02a6bdd0d8c2fe","      1","root","no rank","1.0000","","","","","","",""
"47e3daa202d1d3c20787a4537c951c67d24067aa","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"cbe094733f1d2fa8afb9dca11fa67d84ba46da2f","      1","root","no rank","1.0000","","","","","","",""
"66f032d0ad02c3a595535d73af8d5a3f4cfa44e2","  43808","Orthocladiinae","subfamily","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"6fd8f7e5bfd941d475e6bec6ef361dedbfd85a6b","      1","root","no rank","1.0000","","","","","","",""
"9e5f9a11911e23c80ead23b92c1cd8360835b1a5","      1","root","no rank","1.0000","","","","","","",""
"b753ff6b73547c87ad9856eaf323381e57cdd256","      1","root","no rank","1.0000","","","","","","",""
"b281e2670377c437de367523a03a072e547b20b9","      1","root","no rank","1.0000","","","","","","",""
"7f2c18a6d50083331b53db04866ee2fb3d3842fe","      1","root","no rank","1.0000","","","","","","",""
"d5034a777c40ec145a5c38ec8255a8b7eb948398","  43808","Orthocladiinae","subfamily","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"baf7e7a2d86a023affafa9b73b91ba06a2851beb","      1","root","no rank","1.0000","","","","","","",""
"dd76818ed36884e859ab5c7fdecdd1763d2fa00c","      1","root","no rank",NA,"","","","","","",""
"2026c142ca553862c5310b218d29886001f0e6e3","      1","root","no rank","1.0000","","","","","","",""
"641bff2813d86485182e3911d457484bd8231839","  33213","Bilateria","no rank","1.0000","Metazoa","","","","","",""
"8ea715ce07d63f105e14144fbae56151bc3ed39a","      1","root","no rank","1.0000","","","","","","",""
"7ed544deb92fadbb35588c52adbc51ed437099f3","      1","root","no rank","1.0000","","","","","","",""
"7b302a35366278dbc6f5ea014d5b4b7e657d70cf","      1","root","no rank","1.0000","","","","","","",""
"7551cf381176085df01d89bb54c9bf4b1c772b08","      1","root","no rank","1.0000","","","","","","",""
"0d7bbbc52cf18ae67e9450f26e2cd69cf3f86d20","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"d2c4c2b66bb1779a5d76f7ac4f0d279647e0f8bf","      1","root","no rank","1.0000","","","","","","",""
"8a149a461703f9704763d81c9a21131046a3c90e","      1","root","no rank","1.0000","","","","","","",""
"97611b7626d1eaccb426a748c2b2c89dfe5515df","      1","root","no rank","1.0000","","","","","","",""
"c94fa73cfc2ec64c5820d7b27fc4fc86faaae66a","  43808","Orthocladiinae","subfamily","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"b9be711b972d386ef845ea71eb20019c8f7ce34f","      1","root","no rank","1.0000","","","","","","",""
"07c8aafde56e4f7a11907f8127ec570b1cf8570c","      1","root","no rank","1.0000","","","","","","",""
"36aac4acfdfd15dcca71a45ef9729fa8f1e720f8","      1","root","no rank","1.0000","","","","","","",""
"1e19f964e0b900bd089c2c1fe67b742f53141a3a","      1","root","no rank","1.0000","","","","","","",""
"70a1c2f1a63b84d8923ff7dac14926c474fa6c46","      1","root","no rank","1.0000","","","","","","",""
"b9ae9a9d238a5a60cdb360bcd9f8b29aa2817409","      1","root","no rank","1.0000","","","","","","",""
"5c90c12d31c9f794ef76f65721ca0872b9870ffc","      1","root","no rank","1.0000","","","","","","",""
"db7cbd88f1b473915a637b260a59dd1d6932803a","      1","root","no rank","1.0000","","","","","","",""
"5f47a397ab54833cb91371353ee1af76b488fa01","      1","root","no rank","1.0000","","","","","","",""
"d567f7f20daeae2c005d0f4dea3f0816c4aa7cf9","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"5a6296c5fa86e3b4fce47230b5fd8e379a298995","      1","root","no rank","1.0000","","","","","","",""
"318727e775e8fa06785a41d6a30e52b0f54f9c9e","   7496","Pterygota","subclass","0.9939","Metazoa","Arthropoda","Insecta","","","",""
"fef7f333b4a33e3b9e281b9507ae41c3ead40dae","      1","root","no rank","1.0000","","","","","","",""
"e8178aa3bb71eb63bd563b27797385308a22858e","      1","root","no rank","1.0000","","","","","","",""
"b841931a08adb01b5849be93c8a58b28a915599b","      1","root","no rank","1.0000","","","","","","",""
"4ea75560f13adb08dc229ee20e139d3156f244dd","      1","root","no rank","1.0000","","","","","","",""
"1d3c6ff269e16ef7412f29126c28a798df252e8e"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"5806b85a5a74c5b4803489f8dc79fc05cb88d8b8","      1","root","no rank",NA,"","","","","","",""
"bccb4eae732adf7ddc133ccb56f383d199e13c56","  30073","Ephemeroptera","order","0.9033","Metazoa","Arthropoda","Insecta","Ephemeroptera","","",""
"55043dda70da13fcfac82f3f4685c64bfe99e042","      1","root","no rank","1.0000","","","","","","",""
"22e7b6dc710239c5c4fe4b375009c2978f5cf28a","      1","root","no rank","1.0000","","","","","","",""
"ef2c115f267edeb130c748e2ab77e5ee565c0722","      1","root","no rank","1.0000","","","","","","",""
"5d353fb7249f3300b94a15d3afce61cacc18f928","      1","root","no rank","1.0000","","","","","","",""
"1fb830e24047014bfe0cf5cb32763ca014c1fccb","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"8466c59a15adb7268f60dc628223e94a88fbc176","      1","root","no rank","1.0000","","","","","","",""
"4dce4b5fd3a077467ecad0e0a075f8bb6e6702f5","      1","root","no rank","1.0000","","","","","","",""
"0b112595baff65320633f43cba115fd61c9d8d26","      1","root","no rank","1.0000","","","","","","",""
"d9a01f7f7f88028ba5049dc081faf9faa81aa28f","      1","root","no rank","1.0000","","","","","","",""
"a4e84c644b146ea50d7312a7c94629efccc6b88a","      1","root","no rank","1.0000","","","","","","",""
"b4494ca80621d62a8cba0390f4c38b90ac213091","      1","root","no rank","1.0000","","","","","","",""
"cd7bf7959fca6df1d77bda0462fdde357bb1db46","      1","root","no rank","1.0000","","","","","","",""
"41d816c91422a4475d31a8dba254a2885dd3c0a1","      1","root","no rank","1.0000","","","","","","",""
"7f105bf1157746c13b9f27e916b6d9bb693a29ea","  10191","Monogononta","class","1.0000","Metazoa","Rotifera","Monogononta","","","",""
"121ef4922d324cdf1550ac0b48bda1bea178d594","      1","root","no rank","1.0000","","","","","","",""
"6e108906d05328beba5c5fbd5cb8afd44c1df3fe","      1","root","no rank","1.0000","","","","","","",""
"4084dcd999c8c5257d1f6fa4591c380dc3c67812","      1","root","no rank","1.0000","","","","","","",""
"5a1c7b22e3bc06c8ea87c7edbc735e7b1cda40b0"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"8f0aba3d460e6971e873fc29b15e210f045d7aea","      1","root","no rank","1.0000","","","","","","",""
"24202fffa1ecf3d6821500251ba54d07e828e976","      1","root","no rank","1.0000","","","","","","",""
"ac7620cc8d7f1ff3b370e595588c389f4afd930b","      1","root","no rank","1.0000","","","","","","",""
"4e0d96ac4da8c70ad7e94270c02fd4993ad950e5","      1","root","no rank","1.0000","","","","","","",""
"34d700f6b159c1d31310f3f7e2c9398ef9992ee8","      1","root","no rank","1.0000","","","","","","",""
"d2ef70daa88152dd10d0ae0ec90731cf51fd6e4d","      1","root","no rank","1.0000","","","","","","",""
"e418c214a19a0dfbddaecc7b36af791d7233cd8c","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"88f237316bd90650df80cb4f12124cceaaffe5f9","      1","root","no rank","1.0000","","","","","","",""
"a4ce800bac8d2f0b450512410b54e0e69c285584","      1","root","no rank","1.0000","","","","","","",""
"b147ac50d60c0fd1d4567680e9a0081d020130e4","      1","root","no rank","1.0000","","","","","","",""
"6fdd3a8bad2699c52579b9f0769d565d0d17e01c","      1","root","no rank","1.0000","","","","","","",""
"b373f75bfb800cf387bf7f177c2d952ca1473d4c","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"4c841af7d133fbf2a30a65f68c762bfce074bcea","      1","root","no rank","1.0000","","","","","","",""
"29c6f7a0cf9016e9d8d8f2b06b5a3b7128a3c690","      1","root","no rank","1.0000","","","","","","",""
"228c7fcbaccf3bd1b14c7e3e98633741d90ac76b","      1","root","no rank","1.0000","","","","","","",""
"fc871ef619918ad3b2b98baf99d85ac21e56c102","      1","root","no rank","1.0000","","","","","","",""
"b8bf457a4abae9082669e84891ef2b81e4824594","      1","root","no rank","1.0000","","","","","","",""
"2730e3e955f35b46c998b7490f5e787c37fa5107","   4762","Oomycetes","class","0.9393","","","Oomycetes","","","",""
"ac4a6a31db04ac76f0b6d7360094dbffb3f57358","      1","root","no rank","1.0000","","","","","","",""
"a0e2bf76c04a82c15750ea9fdd6522acb73f7c1c","      1","root","no rank","1.0000","","","","","","",""
"6682e850cc81f62c704f9c63fac64270ca6364dc","      1","root","no rank","1.0000","","","","","","",""
"a53c4afdd83f5260896fbb6b534b1e26310031e5","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"4456a580c52332caad14c2d8c62b9988da010d0e","      1","root","no rank","1.0000","","","","","","",""
"dd49007e1025afe6fd9b7d310c202872687c776c","      1","root","no rank","1.0000","","","","","","",""
"11c1ddbb19ac02497cf83b100c060afbb51e69c5","      1","root","no rank","1.0000","","","","","","",""
"2915b0a8afcb5792b329c9627ac1194bf1db03ce","      1","root","no rank","1.0000","","","","","","",""
"729a40e6bc7bed16651dfd13e2657b43c83c724f","      1","root","no rank","1.0000","","","","","","",""
"a73140bc19e2a8c32780ad0214cd417bbd8a8541","      1","root","no rank","1.0000","","","","","","",""
"7658debb94f0d7d5f0bf8e31e1c1ba6ef681ec0c","      1","root","no rank","1.0000","","","","","","",""
"201431c4fa809a8455c875bc3f59951aa45064bf","   2759","Eukaryota","superkingdom","0.9933","","","","","","",""
"1195e30afb894508d69dff4b16404e250248fe35","  33213","Bilateria","no rank","0.9760","Metazoa","","","","","",""
"95e2be708bf7e54701b4b26c7fcbcd4c091b1763","      1","root","no rank","1.0000","","","","","","",""
"6a8fa251d48d6645101302ea7081f67eda6dbbb2","  33850","Bacillariophycidae","no rank","1.0000","","Bacillariophyta","Bacillariophyceae","","","",""
"cfb1664dc73ffd93c5022d6fc8cb8e906fb7c857","      1","root","no rank","1.0000","","","","","","",""
"70ca24783ac0c7363b645b52de7e572a3a45f8ad","  44578","Bdelloidea","class","1.0000","Metazoa","Rotifera","Bdelloidea","","","",""
"5a9ec9151398685ced673f202106ca524017f44d","      1","root","no rank","1.0000","","","","","","",""
"3054fb3f3ee8427a4ca9855fcd01d326a7a14da1","      1","root","no rank","1.0000","","","","","","",""
"6a5cd2ea032fe5aca084f2d8500aa95a0c4d2790","  84394","Ploima","order","0.9885","Metazoa","Rotifera","Monogononta","Ploima","","",""
"d60f323fb856597f96906f2e0a29f337190e48f6","      1","root","no rank","1.0000","","","","","","",""
"5305940ce0c0ae802ccb7406cc74577d35a4326a","      1","root","no rank","1.0000","","","","","","",""
"9096c8af1d0f79e937f2e94896744088b7dda5f0","  33213","Bilateria","no rank","1.0000","Metazoa","","","","","",""
"3f6b8fb2719ce48d45232e5049e7bc154002c511","      1","root","no rank","1.0000","","","","","","",""
"1a5cbc9f3dce10b50d49d027aff9514bfe255427","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"20259387c50d7f23fbf6b6cbdd4a737413dfff0c","      1","root","no rank","1.0000","","","","","","",""
"9289d0b4bbf665c06434a3ac440697289dedcb16","      1","root","no rank","1.0000","","","","","","",""
"2287856c7bcc6726615edf278f62be26e51797a8","      1","root","no rank","1.0000","","","","","","",""
"33c679eef75dd5ddbff8d86f83788b64ddcf10a9","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"17a673a263141c7fa8d52231b170a31e28a15652","      1","root","no rank","1.0000","","","","","","",""
"3994ee5566e4e73d95f8265419bff47296c66166","      1","root","no rank","1.0000","","","","","","",""
"40df4d906e87ff5c73704fee632a502d4305486c","      1","root","no rank","1.0000","","","","","","",""
"738ff5b0b37ba8ffc8301431b95a26a28574b31a","      1","root","no rank","1.0000","","","","","","",""
"5de256af930a2488f9242abe14e185bf3e9851b3","      1","root","no rank","1.0000","","","","","","",""
"f2034452e62e3b6a384a11f2bf79c985c6829f74","      1","root","no rank","1.0000","","","","","","",""
"284362780b9c9cbf6b96197164e467430a67fdfb","      1","root","no rank","1.0000","","","","","","",""
"7491244338d8c90c96e8299e2f8ab1f5d69c3292","      1","root","no rank","1.0000","","","","","","",""
"b589bd0cad691b8e195daba016e0e5cb28e225a5","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"43092756de8e59652020351acb0a9fb1a068b7c1","      1","root","no rank","1.0000","","","","","","",""
"7a24062191454f8c6c305006ab0cbe4477b9820a"," 149990","Parachela","order","1.0000","Metazoa","Tardigrada","Eutardigrada","Parachela","","",""
"c182a291afc35eb2f5f53f7014cefd8f1b83c8e0","   7148","Nematocera","suborder","1.0000","Metazoa","Arthropoda","Insecta","Diptera","","",""
"c93e76aa41d5aad633410aded38da5b4d85ff334","   2759","Eukaryota","superkingdom","0.9940","","","","","","",""
"ce4dd2cb276e63e63cba751994006a46a0fa34f8","  43808","Orthocladiinae","subfamily","0.9909","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"b4cf5fedbf880d9cb6220864070122fd5dd71461","      1","root","no rank","1.0000","","","","","","",""
"81fd30a93a303ca643783313c8cc1e4f735dc190","      1","root","no rank","1.0000","","","","","","",""
"c5b19ee653a5e3580394d19e917fb13f37dd2260"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"6804cf05e8614f85f8e6fd78b4a99c70aa70fad8","      1","root","no rank","1.0000","","","","","","",""
"b2d245aa4ffffcba2a39634b6172829532c18591","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"6a0c94ff2bebb442dde6c933233ba96fae79feff","      1","root","no rank","1.0000","","","","","","",""
"5c9c3102bf87760e9d79a6bb45f2aa366cd71589","      1","root","no rank","1.0000","","","","","","",""
"78af7169a8ce72b762fe7ee818d94b4ffb89f169","      1","root","no rank","1.0000","","","","","","",""
"c56c499a5e013fa37cf183a5d2a9e728c0f8be26","      1","root","no rank","1.0000","","","","","","",""
"cd1ab9adcbc299294319fc92ca5cbd3f1802c6c3","      1","root","no rank","1.0000","","","","","","",""
"221ee0611c509488606b54e0e73c0fa1062c244e","      1","root","no rank","1.0000","","","","","","",""
"c60aeb2401cf373e51cf7d018bdec0b128ef575e","      1","root","no rank","1.0000","","","","","","",""
"29337819666bd580c12389dda37fd20a94a9b8bd","      1","root","no rank","1.0000","","","","","","",""
"1599cc6fed2ae0a96331a1c3a88d4311a3c97a61","   6088","Hydra oligactis","species",NA,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis"
"7b54648c3d9e4ab01a7a4fe486d4a916196fbf6b","      1","root","no rank","1.0000","","","","","","",""
"84d4317f012fb97af87e702485cfc8df2a4515ca","      1","root","no rank","1.0000","","","","","","",""
"604f66a4eb93edc9986a6490f9b8348ee23f5a7d","  72532","Tanytarsini","tribe","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"2035decda16e2ad31a2b331ab91e5e0cf8f7c8e0","      1","root","no rank",NA,"","","","","","",""
"169f3dc77f11909177758a194453eafc535d2c9d","  44578","Bdelloidea","class","0.9835","Metazoa","Rotifera","Bdelloidea","","","",""
"d5cf5fca8f03d8715ebff2de822c1eccb72b7039","   3042","Chlamydomonadales","order","0.9994","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"b4766fd4327a419f1ebd6abf9420ab49995bc2ad","      1","root","no rank","1.0000","","","","","","",""
"ba9feb3381858e97b427b05e0b3efd3bef5d4e80","      1","root","no rank","1.0000","","","","","","",""
"cfbe642b892feafd6d933757f617ebf8dccb8caf","      1","root","no rank","1.0000","","","","","","",""
"0a43b70bff646a5e02d916368e6d10f41ec16c92","      1","root","no rank","1.0000","","","","","","",""
"2dc94a28d84a7954a80052de846ade768a8dcce6","      1","root","no rank","1.0000","","","","","","",""
"b917ec815f840b7af1e7791332d7b0fc0b0005ec","      1","root","no rank","1.0000","","","","","","",""
"eb8b6829c2c437f56b0ee1fd9593586be8c09c86","      1","root","no rank","1.0000","","","","","","",""
"97e3e98d7b24e8a96892101f412874fa5423b8d2"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"0c4512bfe5ded376411989029a9296c237af1df8","      1","root","no rank","1.0000","","","","","","",""
"fdcaa77b6eb8bf7cd77a5f84f8ea40f819717e7d","      1","root","no rank","1.0000","","","","","","",""
"0ba88590226cfaf4e13461f6d297c181e706eac4","      1","root","no rank","1.0000","","","","","","",""
"7bb2f0bc93ede056e886b6e14aeaf65ffce900a4","      1","root","no rank","1.0000","","","","","","",""
"5ca5c9d5e25c80e6887a0ddc4de099637a92b571","      1","root","no rank","1.0000","","","","","","",""
"549c21868653aa92781626e8d7376347856bd9cc","      1","root","no rank","1.0000","","","","","","",""
"0fca21dbfef51a32e45510d0a6635bb49e84a05c","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"26bb6948fccc769cd9e541c20cb62a8603b0a596","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"da0b617370aa5eda974229c23c7ebf577a36cefe","   2759","Eukaryota","superkingdom","0.9997","","","","","","",""
"971f7f3619f5a2e1d578d25b7b6a4a1e2cbc425c","   2759","Eukaryota","superkingdom","0.9948","","","","","","",""
"2724d9613e6e2c21de241de25f6b590fcf65b86e","   4762","Oomycetes","class","0.9992","","","Oomycetes","","","",""
"85855de6aad1137dd643dc42ac9156525ab5d92c","      1","root","no rank","1.0000","","","","","","",""
"69c2a2d15652943e77b198febd2d03347e42616b","      1","root","no rank","1.0000","","","","","","",""
"2763fbc25c89a42083b9005ea79db466423b9f0f","      1","root","no rank","1.0000","","","","","","",""
"365b5f6f3198b61393c7b9f3f70fcf2bda619944","      1","root","no rank","1.0000","","","","","","",""
"6aa976977651c8313f5cdbe351d349a833edc251","      1","root","no rank","1.0000","","","","","","",""
"4810d0adc00b0a0a4182a93c1af8550e646f274f","      1","root","no rank","1.0000","","","","","","",""
"ad39c3cef3ed2faf883bda2bafda0c226916c296","      1","root","no rank","1.0000","","","","","","",""
"7d5a485dc5ab26b4cc8de22a58dfb8af939fafdc","      1","root","no rank","1.0000","","","","","","",""
"1dc990d60e0b490eeec44c01c1c837343af234f1","      1","root","no rank","1.0000","","","","","","",""
"b863e77a9a4732b4cc66308b41f904ac05c5818d","      1","root","no rank","1.0000","","","","","","",""
"241383f569c8c703dc3b9397a0b83e46fb24d749","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"d27f79d3802c2013ae02b889ba34cb901cad71c0","      1","root","no rank","1.0000","","","","","","",""
"5f85f4a71384f65e552e855b28e2c1e62c536509"," 119089","Chromadorea","class","0.9999","Metazoa","Nematoda","Chromadorea","","","",""
"7dab327b15ddd9c74ee8a5e3272bd88c3828ef55","      1","root","no rank","1.0000","","","","","","",""
"765460bcb6ef076c79c12bead974253a6e0eff11","      1","root","no rank","1.0000","","","","","","",""
"74489e173d7affbcd0194821ee8e7af3a76b702f","      1","root","no rank","1.0000","","","","","","",""
"e3a441ae4f5d4a711e4add88e535235160f04f8c","      1","root","no rank","1.0000","","","","","","",""
"d32cbbc883ebf7089cf099a7fc0061e1d0e0fdde","      1","root","no rank","1.0000","","","","","","",""
"09395a65317b0d54cf402973e3bcd7c181a894e8","      1","root","no rank","1.0000","","","","","","",""
"dcd96991e0bf50a9c76c6907f8baf77f4193d241","      1","root","no rank","1.0000","","","","","","",""
"b89d961b0621b299d09ff5470778d49147723563","      1","root","no rank","1.0000","","","","","","",""
"a6dcbbedbee757b6780803e32a16bdf30db6ce9d","      1","root","no rank","1.0000","","","","","","",""
"8007d664ae184901f2d1efc2f4c0871922fa1d68","      1","root","no rank","1.0000","","","","","","",""
"7059f7889c2b7a231ac91135bd70d70726cf6ad3","   2759","Eukaryota","superkingdom","0.9982","","","","","","",""
"cfaef9c37673bc4a403c47346b0e3716275d04a0","      1","root","no rank","1.0000","","","","","","",""
"ac268423cd7d17e8ad5345608246f4c98b12187c","      1","root","no rank","1.0000","","","","","","",""
"6f67199ddc39c8d67bd3188fd23767dc64a71403","      1","root","no rank","1.0000","","","","","","",""
"a84687a5d0bb996176f412080e8fe679839f92be","      1","root","no rank","1.0000","","","","","","",""
"b77d1683a6eadd93ca170ef6a0ef9b21a49f777f","      1","root","no rank","1.0000","","","","","","",""
"9ba24679c8393ce3666f7ac3ca6eefae380640c9","      1","root","no rank","1.0000","","","","","","",""
"edfc3f3a2d0406d124049c57b585cc971121db98","      1","root","no rank","1.0000","","","","","","",""
"b25f600e4a0a496ea5d5524458ae93e121e78fc6","      1","root","no rank","1.0000","","","","","","",""
"d622275dac824e175ef13e5a98148180ec6150e5"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"341d200dc7e3bf86b4f039f861511da26e0a4ba0","   3042","Chlamydomonadales","order","0.9965","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"544a7ae34cbff9f505d5761aabc4e5816f108296","      1","root","no rank","1.0000","","","","","","",""
"fda0fcd3734ca0dff6aa6a3db167bae774223b84","   4762","Oomycetes","class","0.9393","","","Oomycetes","","","",""
"03a567bc4a2aa172fb1f59e75f499ba9d3d94714","      1","root","no rank","1.0000","","","","","","",""
"5ca1f2422fb923f09f4f3cc321b7b90baea45793","      1","root","no rank","1.0000","","","","","","",""
"c8ad5f699fb6ec9185f6dccf377cceb27246fb76","      1","root","no rank","1.0000","","","","","","",""
"11813dd707712875a42471dc45592f75b7621132","      1","root","no rank","1.0000","","","","","","",""
"95d714cee520565bf73d2b103c6e0632d50eec69","      1","root","no rank","1.0000","","","","","","",""
"fd87984cb8f8442c499824353722f1c4ec64924d","      1","root","no rank","1.0000","","","","","","",""
"7dd62769c41600a8933713ba35462705384e0af3","      1","root","no rank","1.0000","","","","","","",""
"0253ba627658f75578f3242393c4389dfb6122b8","      1","root","no rank","1.0000","","","","","","",""
"d146b22c38f6ead99625d27322f6da954458001a","   2759","Eukaryota","superkingdom","0.9899","","","","","","",""
"6d24b265301e0a9a7195da0720e35560d4381012","      1","root","no rank","1.0000","","","","","","",""
"723ffb04f378fb055749ea5227c924e4144ca45b","      1","root","no rank","1.0000","","","","","","",""
"c5a517271c33646e0d59db96ed26b175e0c6c511","      1","root","no rank","1.0000","","","","","","",""
"b8879a34c9e4a705d0bb00f8003c5a54e130b8e3","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"8e9a897ee31415511b832d4ed636d07d92811271","      1","root","no rank","1.0000","","","","","","",""
"314d38cc58667274eee54070236c66c3757c9ffd","      1","root","no rank","1.0000","","","","","","",""
"94bc8503c4c80041e68a0852a4f542d81e47cc7d","      1","root","no rank","1.0000","","","","","","",""
"4f9570616cddab847b06ea0cb7aa71a3f489a281","  33213","Bilateria","no rank","1.0000","Metazoa","","","","","",""
"f7b70b3f67b434804251d2ef806f7ef26e25f1f9","      1","root","no rank","1.0000","","","","","","",""
"f9a2c742e43b3fcb0702f6501853fd3f920ba422","      1","root","no rank","1.0000","","","","","","",""
"f17e2fba050200289141bebe465878be7b9979ea","   7097","Malacosoma","genus",NA,"Metazoa","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Malacosoma",""
"b360a980392ae9b427861175f97feccd8701e4dc","      1","root","no rank","1.0000","","","","","","",""
"0394d6cc3d6d0e035cb06ac9b9a6aed2b081e6bd","      1","root","no rank","1.0000","","","","","","",""
"54b84d8473ccb487d8f0eed0a646b539fca04506","      1","root","no rank","1.0000","","","","","","",""
"a30eb2babdec9796447bd0b88345965db3e22ad2","      1","root","no rank","1.0000","","","","","","",""
"072e017da638ef69e5700d32445cb638ffff8a92"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"6f0b49079a4e89a8692cffb5508ec3338cf2c8fb","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"35a693217566186c419940a2bf53e66c805c35ab","      1","root","no rank","1.0000","","","","","","",""
