"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"0d7b46cf177d5a0ea4665071f28f282d76010e50","  43808","Orthocladiinae","subfamily","1.0000","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"30c4aef612d9dbab2277002911681618f9772464","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"01f02abd6894932195ccea400158811ee6eb698d","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"630f7ab71c2da0ad6102355d1e618bc500584620","      1","root","no rank","1.0000","","","","","","",""
"0c1db55d313817554f282936133320231ddfb417","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"98f5aaa55bc6fabc4f3821951989f385f71a82f9"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"a25eb832c3926951925f2dbba7cc0c9f416fa426","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"23ca525364e8b6375d96e892f103bad9a3392d95","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"45cce0ab502ea227c2555d039ea633a5cc839cf3","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"df0545579376fa367a8c979d84e5f4bdb6e86566","   4762","Oomycetes","class","1.0000","","","Oomycetes","","","",""
"e1ae5ebaac55b6cbad17beccee8ee8c94e239751","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"5cd48790d89c200fd38197377fd8b053c8be8217","   2759","Eukaryota","superkingdom","0.9997","","","","","","",""
"fbb08dc89acd9fdf5b7cc60e6dd2236788f8c4ee","      1","root","no rank","1.0000","","","","","","",""
"32bf1f52a7a5ec0a1b69feacb051b206f366d3bc","   2836","Bacillariophyta","phylum","0.9958","","Bacillariophyta","","","","",""
"0cdaa9c6279531678eddaf77633b9f560bbe541f","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"aa845d66f08db9b6d602e882a155d333c9256451","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"212a47a8a6c3f47a1eeb8d1a90f37e5341add395","      1","root","no rank","1.0000","","","","","","",""
"cbe094733f1d2fa8afb9dca11fa67d84ba46da2f","      1","root","no rank","1.0000","","","","","","",""
"07ae5fe0b10ebcaeea34469e038ed968044f70f8","      1","root","no rank",NA,"","","","","","",""
"09a13a0b702d3550d7d8100040b3550264d27f64","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"4cbe1a271087f215d4d5649deb204edc548d18a1","      1","root","no rank","1.0000","","","","","","",""
"dcbc81a110f9f7e878f803380464ed26c6c24031","  33154","Opisthokonta","no rank","0.8164","","","","","","",""
"9f19d8b35f541d1c3e67a5a609543272edf4be60","   4783","Phytophthora","genus","0.9588","","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora",""
"314d38cc58667274eee54070236c66c3757c9ffd","      1","root","no rank","1.0000","","","","","","",""
"53618a6c5a41b2ebad4d8882f69d3f7a374b83bc","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"cbda8c2cf1788fb737c0daab1b288e33f62f02ea","      1","root","no rank","1.0000","","","","","","",""
"19c3f57557915a240967f13397eda38353aeb2e6","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"5f47a397ab54833cb91371353ee1af76b488fa01","      1","root","no rank","1.0000","","","","","","",""
"a38f236ae7a1a09cb462fbbbfca8b5654f69fe22","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"f2034452e62e3b6a384a11f2bf79c985c6829f74","      1","root","no rank","1.0000","","","","","","",""
"461541875c8edc88051576964d02a6bdd0d8c2fe","      1","root","no rank","1.0000","","","","","","",""
"11c1ddbb19ac02497cf83b100c060afbb51e69c5","      1","root","no rank","1.0000","","","","","","",""
"a41903f26061e0750bea8135a7a82b66df6afd0f","   2759","Eukaryota","superkingdom","0.9914","","","","","","",""
"3d71fc7648fd8f4c079522bf3ca7d7fe185a0635","      1","root","no rank","1.0000","","","","","","",""
"8168ac92b3bbe1ca3c6fc884efd74a3ecef86d88","      1","root","no rank","1.0000","","","","","","",""
"7d38b66a1798027951223dba2dfa0742d09fec4d","   2836","Bacillariophyta","phylum","0.9997","","Bacillariophyta","","","","",""
"d4364bf5744dcd57c0b4aeed034e37b8ab36d975"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"d5e05a4ebb57e6e0dec41aaad82823d67e83004e","      1","root","no rank",NA,"","","","","","",""
"44e243b439736bfac18b1bf6d92f98eb5c01247c","   2759","Eukaryota","superkingdom","0.9914","","","","","","",""
"dfb566a664632bba95582d090c424b2a8c7bc000","      1","root","no rank","1.0000","","","","","","",""
"a3fb5ed939946640edaeb736b375c21654f9bd11","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"b9be711b972d386ef845ea71eb20019c8f7ce34f","      1","root","no rank","1.0000","","","","","","",""
"312bf6565842269179be070cb8fae3024ae0a4a0","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"13a9878d569d04f50e691728847dab1f83addbd2","   2759","Eukaryota","superkingdom","0.9962","","","","","","",""
"062cbbb533caa34767829c09ca3dedde2c25bae1","      1","root","no rank","1.0000","","","","","","",""
"07c8aafde56e4f7a11907f8127ec570b1cf8570c","      1","root","no rank","1.0000","","","","","","",""
"8f0aba3d460e6971e873fc29b15e210f045d7aea","      1","root","no rank","1.0000","","","","","","",""
"523e2a491dd6f6c571d1a967a9335451deae942f","   2836","Bacillariophyta","phylum","0.9996","","Bacillariophyta","","","","",""
"a6e5b80ad88f8f7a23de07dfd414d57f84636753","      1","root","no rank","1.0000","","","","","","",""
"05e196b7745701846fbe80cf2def13422c6604e9","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"7aaf95c8522ab980575b3689a8e897fb97815603","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"918ed8774668116ff9d3e8c53a6e8edc93796824","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"4ea75560f13adb08dc229ee20e139d3156f244dd","      1","root","no rank","1.0000","","","","","","",""
"afde92ea765d71d5fdd249d46b3910705f1ffab6","  84394","Ploima","order","0.9999","Metazoa","Rotifera","Monogononta","Ploima","","",""
"5f93fecbbef73ab55151476221fe34d6993c857b","  33213","Bilateria","no rank","1.0000","Metazoa","","","","","",""
"05d7a7ebda5651cf9259b7449e0f3c6bcc6dcb5b","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"bb9f55939bf7318cf15ee25b0a24bf13c51895e9","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"9289d0b4bbf665c06434a3ac440697289dedcb16","      1","root","no rank","1.0000","","","","","","",""
"bd907eebe8c54fc35994d00b3318b898ebb79a51","   2836","Bacillariophyta","phylum","0.9995","","Bacillariophyta","","","","",""
"70655c94902a5d75a0ec67b7d43b3b679e386c2c","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"0e79f625557e9166d21f9471469ee4e5480925ba","      1","root","no rank",NA,"","","","","","",""
"662d98e7f8d28c7805b6180ae8b37268e203a3fe","      1","root","no rank","1.0000","","","","","","",""
"b7ee270681ed4c0f89ca72a5e645e53bde8823d8","  33392","Holometabola","cohort","1.0000","Metazoa","Arthropoda","Insecta","","","",""
"e9b22499c6ecdac79ca94cf6220ee16a2de55cb6","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"7efdd418085858a9cff92c40af237c2b1a369874","      1","root","no rank",NA,"","","","","","",""
"07bf7f63e4a10d109ed18d88f607eecc29f040e3","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"a4e84c644b146ea50d7312a7c94629efccc6b88a","      1","root","no rank","1.0000","","","","","","",""
"a704ece41f1791ae98d4ffcb6038fa6b202ed1ec","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"f2269dca62f43586e0a80914852c6301f8fc0fe8"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"a18e9ae65793b8f60c214983c4a1d073b540ac39"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"0dd5484138196c9ce626633bf0fc2e4af34d1645","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"170136de55dd5ff8c52f52f7e17e17e486ec2af9","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"cb779133e4a74487bde1a97722d4be454a7fcc48","      1","root","no rank",NA,"","","","","","",""
"a6e83df903fb66c9642deeaf01c3cf0d53625cce","      1","root","no rank","1.0000","","","","","","",""
"4e0d96ac4da8c70ad7e94270c02fd4993ad950e5","      1","root","no rank","1.0000","","","","","","",""
"612767f9eab3a88ca4c2f5ed2e91dc48f4cb9606","      1","root","no rank","1.0000","","","","","","",""
"7fb2396fb13e65cf9947de56933c46cb91d761e8","   2836","Bacillariophyta","phylum","0.9984","","Bacillariophyta","","","","",""
"0b8fdd03fc716a7da57e49d0febdd385ade0ac35","      1","root","no rank","1.0000","","","","","","",""
"dca31a04bb5d61741279e4b7d132001c09a8cc2c","      1","root","no rank","1.0000","","","","","","",""
"ac817e6915e18a13cced94f779ddbe28b094d852","  84394","Ploima","order","0.9991","Metazoa","Rotifera","Monogononta","Ploima","","",""
"2c0a899f1cb6d1868ddc8226bf6453bfe404c1d7","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"baf7e7a2d86a023affafa9b73b91ba06a2851beb","      1","root","no rank","1.0000","","","","","","",""
"a48591975e209072fab6ec82c7504eabd5b2e431","      1","root","no rank","1.0000","","","","","","",""
"1757587539605b2b2331f2e5547f9cc282cabcdc","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"9f57ddce2c21d5f403819bc153dfc06a73494619","      1","root","no rank","1.0000","","","","","","",""
"43ced8ce1549099cab55188d613f59dec02b0c8c","      1","root","no rank","1.0000","","","","","","",""
"fdcaa77b6eb8bf7cd77a5f84f8ea40f819717e7d","      1","root","no rank","1.0000","","","","","","",""
"ad98121bbe028e593d55e4c313d8395a4e65286f"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"aa882366f976d27f44a8d041129fdf148cb8d759","  84394","Ploima","order","0.9999","Metazoa","Rotifera","Monogononta","Ploima","","",""
"e15c8d92bb39803951bf47c9ddd20c8b106c88b4"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"dd57dd225b7758e357e76eb0ce35d48f1fcd75a9","      1","root","no rank","1.0000","","","","","","",""
"db7cbd88f1b473915a637b260a59dd1d6932803a","      1","root","no rank","1.0000","","","","","","",""
"5365a0fa7d24bcfcd8629e7fa03279e634f2b4f2","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0253ba627658f75578f3242393c4389dfb6122b8","      1","root","no rank","1.0000","","","","","","",""
"65589f39e49e2e129961410a29cda53698e16727","      1","root","no rank","1.0000","","","","","","",""
"afdd92f9035cd58b8ef7bddaaa97b9173b76d6c0","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"553245578922e4bcf9b594a36c2c3d3190fbe186","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"6dc08ae3819e7c74e9c7dead4d25ca30fd294f54","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"2ff1c22ac70453ff789aa19f970cb84b24c4b17c","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"1075232a493ed22f070a03b353b8f51e1dfd9f11","      1","root","no rank","1.0000","","","","","","",""
"78af7169a8ce72b762fe7ee818d94b4ffb89f169","      1","root","no rank","1.0000","","","","","","",""
"bc7989a2867509e647f2b6d332d1caaadc1d7715","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"3324b2782422ef70c5edd2da4275ab7fcc9772dc","  33317","Protostomia","no rank","1.0000","Metazoa","","","","","",""
"1e29fbf276bcac8eafbd1909cee2e10b16ab0251","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"1ca48d2161eb3874451d3b611c720a24f9a6727c"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"52960a619a315206b882005c2bd9ed5b18bb9e50","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"426761fbcd4b36a349cb4f9754ca3191db885173","      1","root","no rank",NA,"","","","","","",""
"3fe135097cca9c29f08eea2472bdb581627f518b","   2759","Eukaryota","superkingdom","0.9888","","","","","","",""
"6a9b362dd6079c4fd0736853d1b1faf26b097ac1","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"f3f44041ea01754f1b33f830aedc337c2583fd2d","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"760e976487614ecd6d8e0e8218652c2aacc18b35"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"75653a4c875118ad305c689be182142cd09aa614","   2759","Eukaryota","superkingdom","0.9957","","","","","","",""
"aaf570737ab2e5d0f82c06b0144878589ce1adb1","  33634","Stramenopiles","no rank","1.0000","","","","","","",""
"701bae5e4445f3220fee30d1474b06d7a431d599","   2836","Bacillariophyta","phylum","0.9984","","Bacillariophyta","","","","",""
"9236c858b4af07bf8724f5b367da9e17e936d615","      1","root","no rank","1.0000","","","","","","",""
"abc0fa0bc0365da2cd90b18f56ca28dbd3c243f8","   2759","Eukaryota","superkingdom","0.9990","","","","","","",""
"4c66dccbcc689010580c44793e559ef1856f1a05","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0082c1c833fd9f9338cb31e156804e243266b89e","   2759","Eukaryota","superkingdom","0.9956","","","","","","",""
"24726fd295a8a7a803cdcdcaf969bd9ecd114875","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"544a7ae34cbff9f505d5761aabc4e5816f108296","      1","root","no rank","1.0000","","","","","","",""
"dfb3b687311158592ed5d5aaa2e958590e19ec90","   2759","Eukaryota","superkingdom","0.9842","","","","","","",""
"ac65ae5c70a0a62cbb5df31223db2a4bc3946ae7","  84315","Cyclopidae","family","1.0000","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","",""
"b642c491cd5ea03e7fcf7468de5a3ff9078d4748","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"87b90c9324129cfdfac5faaf9a8cf27c1ed0e907","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"6e9323d4280e4c012672ced21537b49b345cd749","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"e8da07052900d1394cee992be34f83aa07639f8f","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"fef7f333b4a33e3b9e281b9507ae41c3ead40dae","      1","root","no rank","1.0000","","","","","","",""
"21fa10a940829911170e6046059f1eef49601d20","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"b07fb8aa26729a3ac022a48a28c1797effa628e3","      1","root","no rank","1.0000","","","","","","",""
"a77ee1424ffb3ac4d0f20a2f7eb6bc5c5a5f4848","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"b7796c97b6b44ff35fb723fe7ea16288fde7233a","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"06c5efdd23279c7da68cc0d281b7903ee4c47cb2","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"6548b644dbe3b94cfc42f8b5371aba9ed80724bd","      1","root","no rank","1.0000","","","","","","",""
"9d0a7e8394c93d548b6757ec669c17f0b31f8c98","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0da009cfc332f58511a406237984494d14513854","   2836","Bacillariophyta","phylum","0.9984","","Bacillariophyta","","","","",""
"98aad62db5d3e4b6263e619635828d4e14e766dc","  84394","Ploima","order","0.9885","Metazoa","Rotifera","Monogononta","Ploima","","",""
"228c7fcbaccf3bd1b14c7e3e98633741d90ac76b","      1","root","no rank","1.0000","","","","","","",""
"3a8708b2c85011ef965367eeccefe48fc2507222","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"a0b044bbbc4a649d3395433a16151d3db655f3dd","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"22e7b6dc710239c5c4fe4b375009c2978f5cf28a","      1","root","no rank","1.0000","","","","","","",""
"e70735e481758caa6aca6dd0abbc2ec7ecf260e3","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"29e93e0efac876c3e2e6416c26d92ba68a2c016f","      1","root","no rank","1.0000","","","","","","",""
"c4f33ee1103a884a6de1ef81226370d13e9fc3c4","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"4090daebe35b12e0dc69f387113b35d74206caa8","  84394","Ploima","order","0.9991","Metazoa","Rotifera","Monogononta","Ploima","","",""
"b61f0c10ca602d96512f46b3ad28be14c2f02456","   9307","Macropodidae","family","1.0000","Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","",""
"134b7b7a8a7007cb46aa423730765a12e8d89753","      1","root","no rank","1.0000","","","","","","",""
"1184d99e881f238059e62ac2a73fd14215f3339c","      1","root","no rank","1.0000","","","","","","",""
"1121a605df7e80d598acec908becc916dd0ca840","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"a73140bc19e2a8c32780ad0214cd417bbd8a8541","      1","root","no rank","1.0000","","","","","","",""
"e7256f133a7e95db6b495b3310b1a900436cce92"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"fcc43b7ea0af94f979f7bebfbf908f94d6d484f2","   2759","Eukaryota","superkingdom","0.9879","","","","","","",""
"5a6014c4dd87a77e81e229ea041ac1832ec314a1","   2759","Eukaryota","superkingdom","0.9998","","","","","","",""
"b753ff6b73547c87ad9856eaf323381e57cdd256","      1","root","no rank","1.0000","","","","","","",""
"8dd9203a94412d3696c0ca6720fda6aede1c6488","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"ef2c115f267edeb130c748e2ab77e5ee565c0722","      1","root","no rank","1.0000","","","","","","",""
"9205f449f4095e0a6ad50e674a4f50039e786318","      1","root","no rank","1.0000","","","","","","",""
"d22aacc0af5a2d51244983d235eec894734215f3","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"d9a01f7f7f88028ba5049dc081faf9faa81aa28f","      1","root","no rank","1.0000","","","","","","",""
"d60f323fb856597f96906f2e0a29f337190e48f6","      1","root","no rank","1.0000","","","","","","",""
"90f066b0348f3642314bf2356802744e285c949c","  54970","Chironominae","subfamily","0.8709","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"609600e9544d8ae0da00a037c6ec577395cbdf4f","   2759","Eukaryota","superkingdom","0.9925","","","","","","",""
"cd7bf7959fca6df1d77bda0462fdde357bb1db46","      1","root","no rank","1.0000","","","","","","",""
"b89d961b0621b299d09ff5470778d49147723563","      1","root","no rank","1.0000","","","","","","",""
"7f46d4486c62a7bbd0caff78ca1c25bef51420b0","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"8be20cfb838f2a45939476de8460a93eb1deaf88","   2759","Eukaryota","superkingdom","0.9915","","","","","","",""
"51c465bad418aa3b3cd3024edf55301282d9d394","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"db1dc509655c56d70eaf0bac60645b92b90aef60"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"10abc800f8e1b45f364cd0c96d699274751afbbc","      1","root","no rank","1.0000","","","","","","",""
"ed71116490f8a63b721e7c9c8ba0045718077dc7","  33213","Bilateria","no rank","1.0000","Metazoa","","","","","",""
"fa44dd30c2e11c0ffc58c3c32d9872c06dcf8354","  33317","Protostomia","no rank","1.0000","Metazoa","","","","","",""
"56f36bdd1c2c7d8240f713646307501772fa4e73","      1","root","no rank",NA,"","","","","","",""
"b113051a0135e71ede1bf0ee736ce1fa89f93dde","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"7afbba7056a41c11fe7ea8199fd322a9bf973562","   2836","Bacillariophyta","phylum","0.9939","","Bacillariophyta","","","","",""
"c89a05e83d9e38c7f97c87e1cab581c644f4cd12","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"4c555054eebb00c628c49e4986de20129e96a3b8","   2836","Bacillariophyta","phylum","0.9975","","Bacillariophyta","","","","",""
"11813dd707712875a42471dc45592f75b7621132","      1","root","no rank","1.0000","","","","","","",""
"e4ed4db9e0891e7318c325547f27f1a0107fff63","      1","root","no rank","1.0000","","","","","","",""
"e1b37eefdaf555f8c3d04b202cce078fc70a65d6","      1","root","no rank","1.0000","","","","","","",""
"a96121717c9ae639e30088b8217076d32298388a","  33154","Opisthokonta","no rank","0.9860","","","","","","",""
"d631931157d720bfa7e1d8ebda9f506b0763d207","  44578","Bdelloidea","class","1.0000","Metazoa","Rotifera","Bdelloidea","","","",""
"47059bcdb5105e97b80719b92bebf17ce0b7360c","      1","root","no rank","1.0000","","","","","","",""
"ad39c3cef3ed2faf883bda2bafda0c226916c296","      1","root","no rank","1.0000","","","","","","",""
"af99598a7401b283f01fb7c87f52a94403df5c4d","   2759","Eukaryota","superkingdom","0.9997","","","","","","",""
"9b5d0abc70693a79a38bf70dbc5990b507078a27"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"799521d6826fd878ae0868aa01f74ef521c574d1","   2759","Eukaryota","superkingdom","0.9998","","","","","","",""
"0de3144235be9c6e73fb256b12dd6405643b1f55","1206794","Ecdysozoa","no rank","0.9999","Metazoa","","","","","",""
"6f258862fa0f2857976c09279ec907ac6ebd899d","   7496","Pterygota","subclass","0.9975","Metazoa","Arthropoda","Insecta","","","",""
"7b302a35366278dbc6f5ea014d5b4b7e657d70cf","      1","root","no rank","1.0000","","","","","","",""
"dc20595842e6a5264936558593be051fbedc70a4","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"20116bac983385669e4adb71237980f4f23d3841","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"ab0bd96594d156e231b7dd9ae44187660532246d","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"3eb468e3793fcb317c7365fdebf74f04ecf67115","      1","root","no rank","1.0000","","","","","","",""
"d72d63f9557e76a3ccee7d494b13932e22851b95","      1","root","no rank","1.0000","","","","","","",""
"01eb76834eecb8a5ee4bb7d06f23f483f8668f00","      1","root","no rank","1.0000","","","","","","",""
"119f9fb96f947c8626bb7b4a0c940b84e2619119","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0ed071f3b6b6154a6df3da4880f9986742065ec2","      1","root","no rank","1.0000","","","","","","",""
"f2a6224fd6c6d2cf98eace7b83508c69a50a4686","      1","root","no rank","1.0000","","","","","","",""
"b8879a34c9e4a705d0bb00f8003c5a54e130b8e3","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0c4512bfe5ded376411989029a9296c237af1df8","      1","root","no rank","1.0000","","","","","","",""
"38bf955f53b24a8b099fdded3f167fe180ccdd04","  33634","Stramenopiles","no rank","0.9952","","","","","","",""
"1e919a2ff885ba1052ab4f5037c5e4a977f68228"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"716de6effeb21c64fdccb4fd95753def8b702b43","      1","root","no rank","1.0000","","","","","","",""
"2cccc455fe24e45d9e191762b73503e703e08497","      1","root","no rank","1.0000","","","","","","",""
"a0e2bf76c04a82c15750ea9fdd6522acb73f7c1c","      1","root","no rank","1.0000","","","","","","",""
"a0760d8eb47d98d8aef3d6f3631c9685fabb4fbc","      1","root","no rank",NA,"","","","","","",""
"ac268423cd7d17e8ad5345608246f4c98b12187c","      1","root","no rank","1.0000","","","","","","",""
"4154db9604d2cb4114f0b347e37082d5c7710374","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"47df292bc18b013b5e4f0ca507503916409948f5","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
